Make,Variant,Length (ft),Geographic Region,Country/Region/State ,Listing Price (USD),Year,IsCatamarans,LOA,LWL,Beam,SA,Draft,Displacement,GDP,Gini,YearDis
Beneteau,Oceanis 48,48,Europe,Spain,206377,2015,0,14.61,13.11,4.75,104.42,2.16,13296,29581,32.4,5
Dufour,460,46,Europe,Spain,206377,2016,0,12.32,10.74,3.9,80.49,1.65,7800,29581,32.4,4
Beneteau,Oceanis 48,48,Europe,Spain,206385,2015,0,14.61,13.11,4.75,104.42,2.16,13296,29581,32.4,5
Dufour,460 GL,46,Europe,Spain,206429,2016,0,14.15,12.54,4.5,99.68,2.2,10760,29581,32.4,4
J Boats,J 122,40,Europe,Spain,206498,2008,0,12.19,10.55,3.63,80.36,2.2,6759,29581,32.4,12
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,210142,2011,0,13.75,11.45,4.37,99.6,2.05,9900,29581,32.4,9
Jeanneau,Sun Odyssey 469,46,Europe,Spain,210142,2015,0,14.05,12.54,4.49,92.9,2.24,10809,29581,32.4,5
Beneteau,Oceanis 523,53,Europe,Spain,212572,2005,0,16.25,14.63,4.88,124.86,2.35,14000,29581,32.4,15
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,212626,2008,0,13.75,11.45,4.37,99.6,2.05,9900,29581,32.4,12
Bavaria,Cruiser 46,46,Europe,Spain,212626,2015,0,14.27,12.74,4.35,107.95,2.1,12600,29581,32.4,5
Beneteau,Oceanis 45,45,Europe,Spain,217431,2012,0,13.84,12.8,4.5,99.96,2.16,9547,29581,32.4,8
Dufour,445 GL,44,Europe,Spain,217431,2013,0,13.5,11.92,4.34,98.5,2.2,10126,29581,32.4,7
Jeanneau,Sun Odyssey 469,46,Europe,Spain,217431,2013,0,14.05,12.54,4.49,92.9,2.24,10809,29581,32.4,7
Bavaria,Vision 46,46,Europe,Spain,217486,2013,0,13.99,12.83,4.19,91.79,2.14,12300,29581,32.4,7
Beneteau,Oceanis 50,49,Europe,Spain,218038,2010,0,15.1,13.3,4.5,109.9,1.7,12453,29581,32.4,10
Beneteau,Oceanis 50,49,Europe,Spain,218047,2010,0,15.1,13.3,4.5,109.9,1.7,12453,29581,32.4,10
Bavaria,Vision 46,46,Europe,Spain,218093,2013,0,13.99,12.83,4.19,91.79,2.14,12300,29581,32.4,7
Broadblue,385,38.7,Europe,Spain,219766,2006,1,11.79,10.9,5.97,72.09,1.04,7201,29581,32.4,14
Broadblue,385,38.7,Europe,Spain,220475,2006,1,11.79,10.9,5.97,72.09,1.04,7201,29581,32.4,14
Jeanneau,Sun Odyssey 49,49,Europe,Spain,222298,2005,0,14.98,12.9,4.5,93.37,2.36,12600,29581,32.4,15
Broadblue,385,38.7,Europe,Spain,223109,2006,1,11.79,10.9,5.97,72.09,1.04,7201,29581,32.4,14
Beneteau,Oceanis Clipper 523,53,Europe,Spain,223504,2005,0,16.2,14.63,4.9,124.86,2.4,14000,29581,32.4,15
Beneteau,Oceanis Clipper 523,53,Europe,Spain,224719,2005,0,16.2,14.63,4.9,124.86,2.4,14000,29581,32.4,15
Beneteau,Oceanis 48,48,Europe,Spain,224719,2014,0,14.61,13.11,4.75,104.42,2.16,13296,29581,32.4,6
Jeanneau,Sun Odyssey 49 DS,49,Europe,Spain,224728,2006,0,14.98,12.9,4.99,90.77,2.15,12701,29581,32.4,14
Dufour,445,44,Europe,Spain,229578,2013,0,13.67,11.82,4.25,85.84,2.31,10145,29581,32.4,7
Hanse,445,44,Europe,Spain,229578,2013,0,13.52,12.2,4.38,94.85,2.25,11000,29581,32.4,7
Tofinou,12,39,Europe,Spain,229636,2013,0,11.99,11.39,3.2,81.94,2.4,4800,29581,32.4,7
Tofinou,12,39,Europe,Spain,230792,2013,0,11.99,11.39,3.2,81.94,2.4,4800,29581,32.4,7
Jeanneau,Sun Odyssey 439,43,Europe,Spain,236866,2012,0,13.34,12,4.24,85.19,2.2,9880,29581,32.4,8
Jeanneau,Sun Odyssey 509,50,Europe,Spain,236866,2012,0,15.38,13.92,4.69,113.9,2.28,13900,29581,32.4,8
Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,239817,2015,0,15.07,13.12,4.49,101.1,2.15,13400,29581,32.4,5
Dufour,445 GL,44,Europe,Spain,240477,2013,0,13.5,11.92,4.34,98.5,2.2,10126,29581,32.4,7
Lagoon,39,38.4,Europe,Spain,241536,2014,1,11.7,11.12,6.79,75.9,1.27,11672,29581,32.4,6
Comar,Comet 45 S,46,Europe,Spain,241725,2008,0,14.2,11.5,4.2,97.18,2.4,10800,29581,32.4,12
Jeanneau,Sun Odyssey 469,46,Europe,Spain,241725,2012,0,14.05,12.54,4.49,92.9,2.24,10809,29581,32.4,8
Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,249013,2011,0,15.07,13.12,4.49,101.1,2.15,13400,29581,32.4,9
Bavaria,Cruiser 46,46,Europe,Spain,249013,2015,0,14.27,12.74,4.35,107.95,2.1,12600,29581,32.4,5
Beneteau,Oceanis 523,53,Europe,Spain,252657,2006,0,16.25,14.63,4.88,124.86,2.35,14000,29581,32.4,14
Jeanneau,Sun Odyssey 519,51,Europe,Spain,253872,2017,0,15.75,13.92,4.67,113.99,2.26,13900,29581,32.4,3
Bavaria,51 Cruiser,49,Europe,Spain,255086,2016,0,15,13.45,4.49,127.37,1.85,12600,29581,32.4,4
Dufour,525 GL,50,Europe,Spain,261160,2007,0,15.31,13.74,4.9,98.94,2,13700,29581,32.4,13
Jeanneau,Sun Odyssey 44 DS,44,Europe,Spain,261160,2016,0,13.34,12,4.24,77.57,2.2,9750,29581,32.4,4
Jeanneau,Sun Odyssey 469,46,Europe,Spain,262982,2013,0,14.05,12.54,4.49,92.9,2.24,10809,29581,32.4,7
Jeanneau,Sun Odyssey 509,50,Europe,Spain,266019,2013,0,15.38,13.92,4.69,113.9,2.28,13900,29581,32.4,7
Hanse,540e,52,Europe,Spain,267233,2006,0,16.08,14.6,4.91,133.32,2.8,18700,29581,32.4,14
Bavaria,56 Cruiser,54,Europe,Spain,267233,2010,0,16.45,15.63,4.76,144.93,2.46,18596,29581,32.4,10
Jeanneau,Sun Odyssey 509,50,Europe,Spain,267233,2013,0,15.38,13.92,4.69,113.9,2.28,13900,29581,32.4,7
Beneteau,Oceanis 41,40,Europe,Spain,267233,2015,0,12.38,11.3,4.2,83.8,2.05,8450,29581,32.4,5
Comar,Comet 52 RS,52,Europe,Spain,267244,2007,0,14.2,11.5,4.2,97.18,2.4,10800,29581,32.4,13
Comar,Comet 52 RS,52,Europe,Spain,273318,2007,0,14.2,11.5,4.2,97.18,2.4,10800,29581,32.4,13
Hunter,49,50,Europe,Spain,278128,2009,0,15.22,13.36,4.5,118.64,1.68,14884,29581,32.4,11
Hanse,418,41,Europe,Spain,278165,2018,0,12.4,11.4,4.17,86.8,2.07,10150,29581,32.4,2
Hanse,418,41,Europe,Spain,278981,2019,0,12.4,11.4,4.17,86.8,2.07,10150,29581,32.4,1
Grand Soleil,50,49,Europe,Spain,279380,2007,0,15.15,13.42,4.58,138.98,2.9,13000,29581,32.4,13
Bavaria,56 Cruiser,54,Europe,Spain,279380,2012,0,16.45,15.63,4.76,144.93,2.46,18596,29581,32.4,8
Beneteau,First 50,49,Europe,Spain,285465,2009,0,14.98,13.26,4.42,110.83,2.39,13780,29581,32.4,11
Jeanneau,53,53,Europe,Spain,291406,2011,0,10.75,7.3,3.1,60,1.72,4200,29581,32.4,9
Hanse,455,44,Europe,Spain,291487,2018,0,13.55,12.2,4.38,102.99,2.25,11600,29581,32.4,2
Bavaria,Vision 46,46,Europe,Spain,291527,2015,0,13.99,12.83,4.19,91.79,2.14,12300,29581,32.4,5
Dufour,460 GL,46,Europe,Spain,291527,2016,0,14.15,12.54,4.5,99.68,2.2,10760,29581,32.4,4
Dufour,460 GL,46,Europe,Spain,291527,2017,0,14.15,12.54,4.5,99.68,2.2,10760,29581,32.4,3
Bavaria,Vision 46,46,Europe,Spain,291601,2015,0,13.99,12.83,4.19,91.79,2.14,12300,29581,32.4,5
Hanse,455,44,Europe,Spain,297560,2017,0,13.55,12.2,4.38,102.99,2.25,11600,29581,32.4,3
Beneteau,First 50 Sport,49,Europe,Spain,297613,2008,0,14.98,13.26,4.42,110.83,2.39,13780,29581,32.4,12
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,301204,2005,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,15
Lagoon,410-S2,40.6,Europe,Spain,302787,2006,1,12.37,11.67,8,88.91,1.2,7240,29581,32.4,14
Lagoon,410-S2,40.5,Europe,Spain,303395,2005,1,12.37,11.67,8,88.91,1.2,7240,29581,32.4,15
Bavaria,56 Cruiser,54,Europe,Spain,303674,2012,0,16.45,15.63,4.76,144.93,2.46,18596,29581,32.4,8
Jeanneau,Sun Odyssey 519,51,Europe,Spain,303674,2018,0,15.75,13.92,4.67,113.99,2.26,13900,29581,32.4,2
Bavaria,51 Cruiser,49,Europe,Spain,303686,2014,0,15,13.45,4.49,127.37,1.85,12600,29581,32.4,6
Nauticat,385,38,Europe,Spain,306497,2005,0,11.65,10.1,3.6,75,1.85,9500,29581,32.4,15
Lagoon,440,44.6,Europe,Spain,309506,2007,1,13.61,12.75,7.7,79.9,1.3,12150,29581,32.4,13
Bali,4.6,46.85,Europe,Spain,314051,2017,1,14.36,13.54,7.66,160,1.22,13600,29581,32.4,3
Island Packet,465,48,Europe,Spain,319756,2007,0,14.86,11.61,4.37,83.98,1.52,15649,29581,32.4,13
Bavaria,56 Cruiser,54,Europe,Spain,321895,2012,0,16.45,15.63,4.76,144.93,2.46,18596,29581,32.4,8
Hanse,455,44,Europe,Spain,321895,2017,0,13.55,12.2,4.38,102.99,2.25,11600,29581,32.4,3
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,325539,2007,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,13
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,325868,2007,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,13
Bavaria,51 Cruiser Style,49,Europe,Spain,326418,2017,0,15,13.45,4.49,127.37,1.85,12600,29581,32.4,3
Hanse,505,50,Europe,Spain,327362,2017,0,15.3,13.45,4.75,119.01,2.38,14400,29581,32.4,3
Lagoon,420,41,Europe,Spain,327712,2008,1,12.6,12.29,7.49,75.16,1.27,7276,29581,32.4,12
Lagoon,420,41,Europe,Spain,327968,2008,1,12.6,12.29,7.49,75.16,1.27,7276,29581,32.4,12
Hanse,531,53,Europe,Spain,333920,2005,0,16.2,14.55,4.93,133.32,2.77,19000,29581,32.4,15
Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,334042,2010,0,15.07,13.12,4.49,101.1,2.15,13400,29581,32.4,10
Bavaria,56 Cruiser,54,Europe,Spain,334042,2015,0,16.45,15.63,4.76,144.93,2.46,18596,29581,32.4,5
Hanse,531,53,Europe,Spain,334055,2005,0,16.2,14.55,4.93,133.32,2.77,19000,29581,32.4,15
Lagoon,39,38.4,Europe,Spain,334380,2015,1,11.7,11.12,6.79,75.9,1.27,11672,29581,32.4,5
Lagoon,440,44.6,Europe,Spain,339729,2007,1,13.61,12.75,7.7,79.9,1.3,12150,29581,32.4,13
Sweden Yachts,45,46,Europe,Spain,351047,2007,0,14.15,11.9,4.18,105,2.3,12400,29581,32.4,13
Alubat,CIGALE 16,54,Europe,Spain,352262,2007,0,16.57,15.9,4.8,142.1,2.46,11500,29581,32.4,13
Beneteau,56,56,Europe,Spain,352276,2008,0,16.25,14.63,4.88,150.87,2.35,14000,29581,32.4,12
Jeanneau,Sun Odyssey 509,50,Europe,Spain,352276,2012,0,15.38,13.92,4.69,113.9,2.28,13900,29581,32.4,8
Jeanneau,509,50,Europe,Spain,352351,2012,0,15.3,14.08,4.59,131.92,2.45,18900,29581,32.4,8
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,358287,2005,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,15
Bavaria,56 Cruiser,54,Europe,Spain,358287,2012,0,16.45,15.63,4.76,144.93,2.46,18596,29581,32.4,8
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,358335,2005,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,15
Hanse,495,50,Europe,Spain,358335,2011,0,15.4,13.54,4.75,113.62,2.38,14000,29581,32.4,9
Bavaria,56 Cruiser,54,Europe,Spain,358350,2012,0,16.45,15.63,4.76,144.93,2.46,18596,29581,32.4,8
Beneteau,Oceanis 523,53,Europe,Spain,361980,2006,0,16.25,14.63,4.88,124.86,2.35,14000,29581,32.4,14
Bali,4.5,44.6,Europe,Spain,363154,2016,1,13.6,13,7.42,151,1.22,11600,29581,32.4,4
Nautitech,40 Open,39.5,Europe,Spain,363765,2015,1,11.98,11.94,6.91,90.95,1.35,8502,29581,32.4,5
Broadblue,415,42,Europe,Spain,363802,2009,1,11.79,10.9,5.97,72.09,1.04,7201,29581,32.4,11
Broadblue,415,42,Europe,Spain,364170,2009,1,11.79,10.9,5.97,72.09,1.04,7201,29581,32.4,11
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,364409,2008,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,12
Nautitech,Open 40,39.5,Europe,Spain,364424,2015,1,11.98,11.94,6.91,90.95,1.35,8502,29581,32.4,5
Dufour,512 GL,50,Europe,Spain,376556,2016,0,15.2,13.67,4.8,100.71,2.3,15245,29581,32.4,4
Nautitech,40 Open,39.5,Europe,Spain,382210,2015,1,11.98,11.94,6.91,90.95,1.35,8502,29581,32.4,5
Lagoon,40,38.5,Europe,Spain,382331,2017,1,11.74,11.57,6.76,77,1.35,10885,29581,32.4,3
Lagoon,40,38.5,Europe,Spain,385427,2018,1,11.74,11.57,6.76,77,1.35,10885,29581,32.4,2
Moody,45 DS,45,Europe,Spain,386305,2011,0,13.72,12.93,4.57,97.92,1.99,13600,29581,32.4,9
Lagoon,440,44.6,Europe,Spain,394469,2007,1,13.61,12.75,7.7,79.9,1.3,12150,29581,32.4,13
Dufour,525 GL,50,Europe,Spain,394776,2012,0,15.31,13.74,4.9,98.94,2,13700,29581,32.4,8
Bavaria,45 Cruiser,44,Europe,Spain,394776,2019,0,13.6,12.74,4.35,97.18,1.73,12600,29581,32.4,1
Lagoon,440,44.6,Europe,Spain,394877,2007,1,13.61,12.75,7.7,79.9,1.3,12150,29581,32.4,13
Moody,49,48,Europe,Spain,406940,2005,0,14.8,12.4,4.4,96.71,2,15700,29581,32.4,15
Lagoon,40,38.5,Europe,Spain,411055,2018,1,11.74,11.57,6.76,77,1.35,10885,29581,32.4,2
Lagoon,40,38.5,Europe,Spain,411782,2018,1,11.74,11.57,6.76,77,1.35,10885,29581,32.4,2
Bali,4.1,41,Europe,Spain,424393,2018,1,12.12,11.88,6.72,105.4,1.12,8900,29581,32.4,2
Lagoon,440,44.6,Europe,Spain,424812,2010,1,13.61,12.75,7.7,79.9,1.3,12150,29581,32.4,10
Allures,44,44,Europe,Spain,425144,2008,0,13.6,11.64,4.25,94.95,3,10500,29581,32.4,12
Hanse,505,50,Europe,Spain,425144,2015,0,15.3,13.45,4.75,119.01,2.38,14400,29581,32.4,5
Lagoon,440,44.6,Europe,Spain,430881,2008,1,13.61,12.75,7.7,79.9,1.3,12150,29581,32.4,12
Lagoon,440,44.6,Europe,Spain,431327,2008,1,13.61,12.75,7.7,79.9,1.3,12150,29581,32.4,12
Moody,45 DS,45,Europe,Spain,437291,2010,0,13.72,12.93,4.57,97.92,1.99,13600,29581,32.4,10
Beneteau,Oceanis 55,55,Europe,Spain,438332,2015,0,16.79,15.16,4.95,134.71,2.21,16695,29581,32.4,5
Fountaine Pajot,Lucia 40,39,Europe,Spain,449087,2018,1,11.73,11.73,6.61,57.97,1.2,8900,29581,32.4,2
Hallberg-Rassy,412,41,Europe,Spain,449377,2013,0,12.61,11.5,4.11,90,1.99,11100,29581,32.4,7
Bali,4.3,43,Europe,Spain,455449,2015,1,13.1,12.6,7.12,93.83,0.95,11300,29581,32.4,5
Beneteau,Oceanis 55,55,Europe,Spain,455511,2015,0,16.79,15.16,4.95,134.71,2.21,16695,29581,32.4,5
Bali,4.3,42,Europe,Spain,455973,2015,1,13.1,12.6,7.12,93.83,0.95,11300,29581,32.4,5
Fountaine Pajot,Lucia 40,39,Europe,Spain,457738,2018,1,11.73,11.73,6.61,57.97,1.2,8900,29581,32.4,2
Beneteau,Oceanis 55,55,Europe,Spain,460370,2015,0,16.79,15.16,4.95,134.71,2.21,16695,29581,32.4,5
Lagoon,42,42.5,Europe,Spain,460769,2016,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,4
Lagoon,42,42.5,Europe,Spain,461585,2016,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,4
Beneteau,56,56,Europe,Spain,461603,2005,0,16.25,14.63,4.88,150.87,2.35,14000,29581,32.4,15
Hylas,49,49,Europe,Spain,464979,2005,0,14.9,12.04,4.34,116.22,1.9,14500,29581,32.4,15
Beneteau,Oceanis 46.1,47,Europe,Spain,467004,2019,0,14.6,13.24,4.5,88.6,2.35,10597,29581,32.4,1
Grand Soleil,54,53,Europe,Spain,467658,2007,0,16.35,14.85,4.65,174.94,2.7,16000,29581,32.4,13
Beneteau,Oceanis 55,55,Europe,Spain,472517,2015,0,16.79,15.16,4.95,134.71,2.21,16695,29581,32.4,5
Fountaine Pajot,Helia 44,43.6,Europe,Spain,479310,2015,1,13.3,12.64,7.4,69.96,1.15,10800,29581,32.4,5
Nauticat,42,42,Europe,Spain,479740,2013,0,13,10.35,4,71.7,1.95,16000,29581,32.4,7
Azuree,46,46,Europe,Spain,479927,2017,0,13.99,12.99,4.25,123.93,2.6,10700,29581,32.4,3
Fountaine Pajot,Helia 44,43.6,Europe,Spain,480291,2015,1,13.3,12.64,7.4,69.96,1.15,10800,29581,32.4,5
Bali,4.3,43,Europe,Spain,485155,2016,1,13.1,12.6,7.12,93.83,0.95,11300,29581,32.4,4
Lagoon,40,38.5,Europe,Spain,498026,2018,1,11.74,11.57,6.76,77,1.35,10885,29581,32.4,2
Lagoon,40,38.5,Europe,Spain,498530,2018,1,11.74,11.57,6.76,77,1.35,10885,29581,32.4,2
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,501081,2017,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,3
Amel,54,56,Europe,Spain,504099,2007,0,17.2,15.35,4.8,139.91,2.1,17500,29581,32.4,13
Contest,45CS,45,Europe,Spain,504099,2011,0,13.7,11.64,4.1,103,1.95,13500,29581,32.4,9
Lagoon,500,51,Europe,Spain,515334,2006,1,15.54,14.94,8.53,110.83,1.4,17603,29581,32.4,14
Lagoon,450,45.8,Europe,Spain,515844,2013,1,13.96,13.26,7.87,129.88,1.3,15003,29581,32.4,7
Lagoon,450,45.8,Europe,Spain,516246,2013,1,13.96,13.26,7.87,129.88,1.3,15003,29581,32.4,7
Grand Soleil,46 LC,47,Europe,Spain,522319,2015,0,14.72,12.72,4.41,112,2.3,12000,29581,32.4,5
Lagoon,42 Owners Version,42.5,Europe,Spain,545648,2017,1,11.9,10,3.91,76.02,1.8,8000,29581,32.4,3
Lagoon,42 Owners Version,42.5,Europe,Spain,546613,2017,1,11.9,10,3.91,76.02,1.8,8000,29581,32.4,3
Lagoon,42,42.5,Europe,Spain,546613,2017,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,3
Lagoon,42,42.5,Europe,Spain,547167,2017,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,3
Lagoon,42,42.5,Europe,Spain,556076,2018,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,2
Lagoon,42,42.5,Europe,Spain,557060,2018,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,2
Lagoon,42,42.5,Europe,Spain,557773,2019,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,1
Lagoon,450S,45.8,Europe,Spain,582024,2017,1,13.96,13.26,7.87,129.88,1.3,15003,29581,32.4,3
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,593926,2018,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,2
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,594010,2018,0,16.74,14.78,4.85,112.78,1.98,17000,29581,32.4,2
Lagoon,500,51,Europe,Spain,594150,2007,1,15.54,14.94,8.53,110.83,1.4,17603,29581,32.4,13
Lagoon,450S,45.8,Europe,Spain,594150,2019,1,13.96,13.26,7.87,129.88,1.3,15003,29581,32.4,1
Lagoon,42,42.5,Europe,Spain,594737,2019,1,12.95,11.81,6.91,103.96,1.35,7507,29581,32.4,1
Nautitech,46 Open,45,Europe,Spain,613367,2018,1,13.79,13.71,7.54,114,1.45,10800,29581,32.4,2
Catana,50,53,Europe,Spain,632282,2008,1,15.2,14.84,7.93,170,2.95,13600,29581,32.4,12
Fountaine Pajot,Astrea 42,41,Europe,Spain,697906,2019,1,12.58,11.95,7.2,64.94,1.25,11500,29581,32.4,1
X-Yachts,XP50,50,Europe,Spain,734921,2016,0,15.57,13.31,4.43,152.92,2.65,13600,29581,32.4,4
Nautitech,542,53.5,Europe,Spain,790352,2012,1,14.33,14.02,7.62,84,1.22,9202,29581,32.4,8
Oyster,54,54,Europe,Spain,839360,2011,0,14.81,12.36,4.41,119.94,2.16,16000,29581,32.4,9
Dix Harvey,DH550,55,Europe,Spain,845069,2016,1,15.3,13.45,4.75,119.01,2.38,14400,29581,32.4,4
Dix Harvey,DH550,55,Europe,Spain,845069,2016,1,15.3,13.45,4.75,119.01,2.38,14400,29581,32.4,4
Fountaine Pajot,SABA 50,49,Europe,Spain,910312,2015,1,14.98,14.3,7.99,119.94,1.25,15474,29581,32.4,5
Fountaine Pajot,SABA 50 Maestro,49,Europe,Spain,922450,2016,1,15.2,13.76,4.68,126.61,2.23,12867,29581,32.4,4
Hallberg-Rassy,54,55,Europe,Spain,1032351,2009,0,16.74,14.3,4.7,141.49,2.3,26300,29581,32.4,11
Salona,45,44,Europe,Cyprus,127543,2005,0,13.55,12.35,4.2,92.35,2.11,10000,29417,30.3,15
Hanse,455,44,Europe,Cyprus,278735,2015,0,13.55,12.2,4.38,102.99,2.25,11600,29417,30.3,5
Lagoon,39,38.4,Europe,Cyprus,303437,2013,1,11.7,11.12,6.79,75.9,1.27,11672,29417,30.3,7
Lagoon,39,38.4,Europe,Cyprus,303982,2013,1,11.7,11.12,6.79,75.9,1.27,11672,29417,30.3,7
Jeanneau,53,53,Europe,Cyprus,334055,2014,0,10.75,7.3,3.1,60,1.72,4200,29417,30.3,6
Hallberg-Rassy,40,40,Europe,Cyprus,363194,2008,0,12.4,10.6,3.82,80.8,1.99,10000,29417,30.3,12
Bavaria,39 Cruiser,39,Europe,Slovenia,59520,2006,0,11.94,10.72,3.96,82.68,1.85,8283,26016,24.6,14
Jeanneau,Sun Odyssey 39i,39,Europe,Slovenia,87458,2008,0,11.86,10.71,3.88,62.25,2,7330,26016,24.6,12
Dufour,45e Performance,45,Europe,Slovenia,157889,2011,0,13.9,12,4.26,105,2.3,9600,26016,24.6,9
Elan,Impression 45,44,Europe,Slovenia,216216,2017,0,13.85,11.44,4.18,99.26,1.9,10900,26016,24.6,3
Jeanneau,53,53,Europe,Slovenia,388703,2012,0,10.75,7.3,3.1,60,1.72,4200,26016,24.6,8
Jeanneau,53,53,Europe,Slovenia,388718,2012,0,10.75,7.3,3.1,60,1.72,4200,26016,24.6,8
Hanse,400,40,Europe,Estonia,120255,2007,0,12.23,10.8,4.04,83.24,1.98,8500,23424,33.4,13
Hanse,531,53,Europe,Estonia,236875,2005,0,16.2,14.55,4.93,133.32,2.77,19000,23424,33.4,15
Dufour,525 GL,50,Europe,Estonia,510172,2012,0,15.31,13.74,4.9,98.94,2,13700,23424,33.4,8
Beneteau,Cyclades 39.3 ,39,Europe,Portugal,99630,2006,0,11.97,10.67,3.95,59.37,1.9,7095,23330,38.5,14
Beneteau,Cyclades 39.3 ,39,Europe,Portugal,101427,2005,0,11.97,10.67,3.95,59.37,1.9,7095,23330,38.5,15
Beneteau,Cyclades 43.3,43,Europe,Portugal,101792,2005,0,13.26,12.39,4.43,75.81,1.9,8980,23330,38.5,15
Jeanneau,Sun Odyssey 39i,39,Europe,Portugal,114181,2009,0,11.86,10.71,3.88,62.25,2,7330,23330,38.5,11
Jeanneau,Sun Odyssey 39i,39,Europe,Portugal,119070,2009,0,11.86,10.71,3.88,62.25,2,7330,23330,38.5,11
Dufour,40 Performance,40,Europe,Portugal,133598,2007,0,15.85,13.4,4.5,127.35,2.8,11500,23330,38.5,13
Bavaria,42 Cruiser,42,Europe,Portugal,145764,2006,0,12.99,11.4,3.99,85.47,1.8,9200,23330,38.5,14
Comar,Comet 41 S,41,Europe,Portugal,148173,2007,0,14.2,11.5,4.2,97.18,2.4,10800,23330,38.5,13
Dufour,40e,40,Europe,Portugal,157951,2010,0,12.35,10.76,3.89,93,2.1,7950,23330,38.5,10
Dufour,40e Performance,40,Europe,Portugal,190707,2010,0,15.85,13.4,4.5,127.35,2.8,11500,23330,38.5,10
Beneteau,Oceanis 45,45,Europe,Portugal,193137,2017,0,13.84,12.8,4.5,99.96,2.16,9547,23330,38.5,3
Dufour,455 GL,45,Europe,Portugal,194401,2011,0,13.76,11.91,4.3,78.87,2.01,10426,23330,38.5,9
Dehler,44 SQ,44,Europe,Portugal,205284,2007,0,11.99,10.7,3.85,88,1.98,7600,23330,38.5,13
Beneteau,Oceanis 50,49,Europe,Portugal,224719,2006,0,15.1,13.3,4.5,109.9,1.7,12453,23330,38.5,14
Jeanneau,53,53,Europe,Portugal,255086,2010,0,10.75,7.3,3.1,60,1.72,4200,23330,38.5,10
Jeanneau,Sun Odyssey 54 DS,55,Europe,Portugal,267233,2005,0,16.74,14.78,4.85,112.78,1.98,17000,23330,38.5,15
Fountaine Pajot,Lipari 41,39,Europe,Portugal,278887,2010,1,11.95,11.82,6.75,67.45,1.1,9800,23330,38.5,10
Hanse,495,50,Europe,Portugal,291487,2013,0,15.4,13.54,4.75,113.62,2.38,14000,23330,38.5,7
Lagoon,400,39,Europe,Portugal,315575,2012,1,11.97,11.45,7.25,83.89,1.21,10220,23330,38.5,8
Lagoon,42 Owners Version,42.5,Europe,Portugal,325000,2011,1,11.9,10,3.91,76.02,1.8,8000,23330,38.5,9
Lagoon,42 Owners Version,42.5,Europe,Portugal,325000,2011,1,11.9,10,3.91,76.02,1.8,8000,23330,38.5,9
Lagoon,39,38.4,Europe,Portugal,327712,2014,1,11.7,11.12,6.79,75.9,1.27,11672,23330,38.5,6
Lagoon,39,38.4,Europe,Portugal,327968,2014,1,11.7,11.12,6.79,75.9,1.27,11672,23330,38.5,6
Lagoon,421,42,Europe,Portugal,333781,2011,1,12.95,11.81,6.91,103.96,1.35,7507,23330,38.5,9
Hanse,575,56,Europe,Portugal,510103,2013,0,17.15,15.15,5.2,140.75,2.85,19500,23330,38.5,7
Lagoon,500,51,Europe,Portugal,545648,2008,1,15.54,14.94,8.53,110.83,1.4,17603,23330,38.5,12
Lagoon,500,51,Europe,Portugal,546613,2008,1,15.54,14.94,8.53,110.83,1.4,17603,23330,38.5,12
X-Yachts,X4.6,46,Europe,Portugal,570907,2019,0,14.01,12.03,4.15,63.2,2.4,10400,23330,38.5,1
Lagoon,450,45.8,Europe,Portugal,582600,2017,1,13.96,13.26,7.87,129.88,1.3,15003,23330,38.5,3
Lagoon,450S,45.8,Europe,Portugal,600000,2017,1,13.96,13.26,7.87,129.88,1.3,15003,23330,38.5,3
Lagoon,450S,45.8,Europe,Portugal,600000,2017,1,13.96,13.26,7.87,129.88,1.3,15003,23330,38.5,3
